duration,pdays,previous,emp.var.rate,cons.price.idx,euribor3m,nr.employed,poutcome_n,contact_n,month_n,default_n
216.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,1.0
115.0,999.0,0.0,-2.9,92.963,1.262,5076.2,0.0,1.0,1.0,0.0
237.0,999.0,2.0,-1.8,93.876,0.692,5008.7,1.0,1.0,0.0,0.0
244.0,999.0,0.0,-1.8,92.893,1.354,5099.1,0.0,1.0,0.0,0.0
374.0,999.0,0.0,-1.8,93.075,1.435,5099.1,0.0,1.0,8.0,0.0
90.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
79.0,999.0,1.0,-2.9,92.963,1.26,5076.2,1.0,1.0,1.0,0.0
474.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
775.0,999.0,0.0,-1.8,93.876,0.701,5008.7,0.0,1.0,0.0,0.0
395.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
222.0,999.0,0.0,-1.8,93.749,0.64,5008.7,0.0,1.0,8.0,0.0
329.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
238.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
581.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
662.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
728.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,1.0
426.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
553.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
115.0,999.0,1.0,-0.1,93.2,4.153,5195.8,1.0,1.0,5.0,0.0
178.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
69.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,1.0
502.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,1.0,0.0,0.0
240.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
485.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
343.0,999.0,0.0,-1.7,94.215,0.84,4991.6,0.0,0.0,2.0,0.0
167.0,999.0,1.0,-1.8,92.893,1.266,5099.1,1.0,0.0,0.0,0.0
84.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
50.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
45.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,1.0
58.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
173.0,999.0,0.0,-3.4,92.649,0.722,5017.5,0.0,1.0,5.0,0.0
264.0,999.0,0.0,-1.8,93.075,1.365,5099.1,0.0,1.0,8.0,0.0
139.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
236.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
135.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
446.0,999.0,1.0,-1.8,92.893,1.327,5099.1,1.0,1.0,0.0,0.0
601.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
75.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
318.0,999.0,0.0,1.4,94.465,4.955,5228.1,0.0,0.0,1.0,0.0
198.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
138.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
188.0,999.0,0.0,-2.9,92.469,1.029,5076.2,0.0,1.0,2.0,0.0
129.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
210.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
1032.0,999.0,2.0,-1.8,93.075,1.445,5099.1,1.0,1.0,8.0,0.0
290.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
42.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
384.0,999.0,0.0,-3.4,92.431,0.744,5017.5,0.0,1.0,4.0,0.0
289.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
1271.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
138.0,999.0,1.0,-0.1,93.2,4.12,5195.8,1.0,1.0,5.0,0.0
106.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
10.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,1.0
498.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
270.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
128.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,0.0,0.0,0.0
290.0,999.0,1.0,-1.8,92.893,1.354,5099.1,1.0,0.0,0.0,0.0
74.0,999.0,0.0,-2.9,92.469,1.072,5076.2,0.0,1.0,2.0,0.0
185.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
638.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
172.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
597.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
295.0,999.0,1.0,-3.4,92.379,0.797,5017.5,1.0,1.0,9.0,0.0
431.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
194.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
139.0,999.0,0.0,-2.9,92.963,1.268,5076.2,0.0,1.0,1.0,0.0
135.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,0.0,2.0,1.0
538.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
250.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,1.0
882.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
78.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
160.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
131.0,999.0,1.0,-2.9,92.201,0.884,5076.2,1.0,1.0,3.0,0.0
712.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
62.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
472.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
331.0,999.0,0.0,-2.9,92.201,0.883,5076.2,0.0,1.0,3.0,0.0
252.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
131.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
128.0,999.0,0.0,-1.7,94.215,0.793,4991.6,0.0,1.0,2.0,0.0
97.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
207.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
258.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,1.0,2.0,0.0
379.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
370.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
167.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
873.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
153.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
132.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
31.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
283.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
60.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,0.0
61.0,999.0,1.0,-0.1,93.2,4.021,5195.8,1.0,0.0,5.0,0.0
80.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
295.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
112.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
155.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
184.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,0.0
217.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,1.0,2.0,0.0
85.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,1.0
19.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
1112.0,999.0,0.0,-2.9,92.201,0.829,5076.2,0.0,1.0,3.0,0.0
159.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,1.0
197.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
120.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,0.0
66.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
200.0,999.0,1.0,-2.9,92.201,0.873,5076.2,1.0,1.0,3.0,1.0
134.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
129.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
46.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,0.0,0.0,0.0
273.0,999.0,0.0,-1.8,93.369,0.637,5008.7,0.0,1.0,7.0,0.0
236.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
128.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
1187.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
186.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
152.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
62.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
89.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,1.0
1386.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
410.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
119.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
100.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
106.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
125.0,999.0,0.0,-1.8,93.075,1.435,5099.1,0.0,1.0,8.0,1.0
125.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,0.0,0.0,0.0
111.0,999.0,0.0,-2.9,92.201,0.884,5076.2,0.0,1.0,3.0,0.0
85.0,999.0,0.0,-1.8,93.075,1.365,5099.1,0.0,1.0,8.0,0.0
307.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
84.0,999.0,0.0,1.4,93.918,4.966,5228.1,0.0,0.0,2.0,0.0
21.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
96.0,4.0,3.0,-1.7,94.215,0.79,4991.6,2.0,1.0,2.0,0.0
341.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
211.0,3.0,4.0,-1.8,93.876,0.677,5008.7,2.0,1.0,0.0,0.0
711.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,1.0
97.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
219.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
246.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
1077.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
137.0,999.0,0.0,-3.4,92.431,0.728,5017.5,0.0,1.0,4.0,0.0
633.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
215.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,1.0
186.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,0.0,5.0,0.0
141.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
451.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
148.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,0.0,2.0,1.0
256.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
628.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
214.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
281.0,999.0,1.0,-0.1,93.2,4.021,5195.8,1.0,1.0,5.0,1.0
707.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
367.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
149.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
85.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
310.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
162.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
153.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
85.0,999.0,1.0,-3.4,92.649,0.719,5017.5,1.0,1.0,5.0,0.0
928.0,999.0,0.0,-2.9,92.201,0.851,5076.2,0.0,1.0,3.0,0.0
576.0,6.0,1.0,-3.4,92.431,0.735,5017.5,2.0,1.0,4.0,0.0
114.0,999.0,0.0,-1.8,93.075,1.423,5099.1,0.0,1.0,8.0,0.0
191.0,19.0,2.0,-1.1,94.767,1.048,4963.6,1.0,1.0,5.0,0.0
158.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
102.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
85.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
171.0,999.0,0.0,-1.8,93.075,1.415,5099.1,0.0,1.0,8.0,0.0
94.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
636.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
47.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
105.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
488.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
163.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
165.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
136.0,999.0,0.0,-1.7,94.055,0.737,4991.6,0.0,1.0,1.0,0.0
51.0,999.0,1.0,-0.1,93.2,4.021,5195.8,1.0,1.0,5.0,0.0
89.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
489.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
58.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
174.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
316.0,999.0,1.0,-0.1,93.2,4.12,5195.8,1.0,1.0,5.0,1.0
321.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
326.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,1.0
139.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,0.0,2.0,0.0
187.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
174.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
180.0,3.0,3.0,-1.7,94.027,0.9,4991.6,2.0,1.0,3.0,0.0
22.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,1.0
177.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
369.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
105.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
59.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
659.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,1.0
781.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
73.0,999.0,1.0,-2.9,92.201,0.873,5076.2,1.0,1.0,3.0,0.0
185.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
520.0,999.0,0.0,-1.8,92.893,1.354,5099.1,0.0,1.0,0.0,0.0
487.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,0.0,2.0,0.0
119.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
149.0,999.0,1.0,-0.1,93.2,4.12,5195.8,1.0,1.0,5.0,0.0
1173.0,9.0,1.0,-1.8,92.893,1.244,5099.1,2.0,1.0,0.0,0.0
166.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
382.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
71.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
231.0,0.0,2.0,-1.7,94.027,0.904,4991.6,2.0,1.0,3.0,0.0
189.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
345.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,0.0
219.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
110.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
113.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
35.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,0.0,2.0,1.0
66.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
996.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,0.0
160.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
154.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
180.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
203.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
413.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
733.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
203.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
73.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,1.0
406.0,999.0,1.0,-3.0,92.713,0.71,5023.5,1.0,1.0,6.0,0.0
65.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
281.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
171.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
452.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
225.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
667.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
189.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
153.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
228.0,999.0,0.0,-1.8,93.369,0.655,5008.7,0.0,1.0,7.0,0.0
261.0,6.0,1.0,-1.7,94.027,0.898,4991.6,2.0,1.0,3.0,0.0
262.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
123.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
487.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
74.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
176.0,999.0,0.0,-1.8,93.075,1.41,5099.1,0.0,1.0,8.0,1.0
202.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
210.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
437.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,0.0,0.0,0.0
455.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,0.0,2.0,0.0
305.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
272.0,999.0,0.0,-1.7,94.027,0.904,4991.6,0.0,1.0,3.0,0.0
193.0,5.0,1.0,-1.8,93.369,0.634,5008.7,2.0,1.0,7.0,0.0
590.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
651.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
334.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
148.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
69.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
71.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
75.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
341.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,0.0
187.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
98.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,1.0
700.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
311.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,1.0
125.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,1.0
206.0,999.0,0.0,1.1,93.994,4.864,5191.0,0.0,0.0,0.0,0.0
156.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
400.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,1.0,0.0,0.0
623.0,6.0,2.0,-2.9,92.201,0.879,5076.2,2.0,1.0,3.0,0.0
245.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
207.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
128.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,0.0
974.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
168.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
280.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
274.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
665.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
1721.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
125.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
19.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
142.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,0.0
71.0,999.0,0.0,-2.9,92.963,1.262,5076.2,0.0,1.0,1.0,0.0
222.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
205.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
59.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
161.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
409.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
181.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
93.0,999.0,1.0,-0.1,93.2,4.12,5195.8,1.0,1.0,5.0,0.0
116.0,999.0,0.0,-3.4,92.431,0.739,5017.5,0.0,1.0,4.0,0.0
70.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,1.0
224.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
130.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
101.0,999.0,0.0,-1.8,93.075,1.445,5099.1,0.0,1.0,8.0,0.0
474.0,999.0,0.0,-2.9,92.963,1.224,5076.2,0.0,1.0,1.0,0.0
123.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
88.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
95.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
145.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
135.0,999.0,0.0,1.4,93.918,4.966,5228.1,0.0,0.0,2.0,0.0
22.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
59.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,1.0
211.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
363.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
253.0,999.0,0.0,-1.8,93.075,1.483,5099.1,0.0,1.0,8.0,0.0
351.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
268.0,999.0,0.0,-1.8,93.075,1.365,5099.1,0.0,0.0,8.0,0.0
23.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
124.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
295.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,1.0
127.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,0.0,0.0,0.0
188.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
196.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
190.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,0.0,2.0,1.0
115.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
97.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
